imei1,activation_time
353319583414062,2022-09-30 15:43:28.2980
353319583414088,
353319583414104,2022-09-28 15:08:28.6450
353319583414120,
353319583414146,2022-12-01 10:42:35.1640
353319583414161,2022-12-15 11:48:58.2230
353319583414187,
353319583414203,
353319583414229,2022-10-31 16:47:47.0520
353319583414245,2022-10-31 11:36:40.6380
353319583414260,2022-11-10 09:05:47.9200
353319583414286,
353319583414302,2022-08-26 09:52:55.9800
353319583414328,2022-12-12 12:05:11.0850
353319583414344,
353319583414369,2023-01-12 13:29:14.1920
353319583414385,2022-08-26 09:10:19.2260
353319583414427,2022-12-14 15:16:46.0210
353319583414443,
353319583414468,2022-11-05 10:14:49.9520
353319583414484,2022-10-05 12:12:13.5720
353319583414500,2022-11-16 13:06:28.1780
353319583414526,
353319583414542,
353319583414583,2022-10-08 09:38:57.0260
353319583414609,
353319583414625,2022-09-29 10:23:56.3460
353319583414641,2022-09-01 16:21:00.1290
353319583414666,
353319583414682,2022-12-23 10:21:59.7070
353319583414708,2022-11-05 17:45:32.5340
353319583414724,2023-01-12 11:03:50.0880
353319583414740,2022-11-26 23:22:59.8440
353319583414781,2022-11-29 10:47:12.8460
353319583414807,2023-01-04 10:29:18.5820
353319583414823,2022-10-27 20:21:31.8120
353319583414849,2022-12-03 12:22:29.1860
353319583414864,
353319583414880,2022-08-26 16:23:53.0270
353319583414906,2022-10-06 11:07:16.8780
353319583414922,2022-12-31 12:51:50.6770
353319583414948,2022-11-09 14:25:23.3600
353319583414963,2022-11-11 16:50:14.1210
353319583414989,
353319583415002,2022-10-02 11:09:58.3540
353319583415028,
353319583415044,2022-11-16 13:58:09.1530
353319583415069,
353319583415085,2022-11-19 16:11:00.1280
353319583415101,
353319583415127,
353319583415143,2022-10-05 09:48:43.6600
353319583415168,2023-02-02 09:23:09.2670
353319583415184,
353319583415200,
353319583415226,2022-08-25 10:26:58.4630
353319583415242,
353319583415267,2022-12-12 08:46:16.4820
353319583415283,2022-09-05 13:26:30.3960
353319583415309,
353319583415325,
353319583415341,2022-09-06 18:29:39.9540
353319583415366,
353319583415382,2022-10-20 18:30:28.5780
353319583415408,2022-12-20 12:50:05.3430
353319583415424,2023-02-13 11:52:07.8790
353319583415440,
353319583415465,2022-09-03 15:55:42.1060
353319583415481,
353319583415507,2023-01-04 17:18:19.0800
353319583415523,2022-09-28 11:22:54.3170
353319583415549,2022-08-29 08:22:30.8980
353319583415564,
353319583415580,
353319583415606,2022-12-21 18:15:02.7760
353319583415622,2022-12-01 13:13:12.0050
353319583415648,
353319583415663,2022-10-29 12:05:08.1590
353319583415689,
353319583415705,2022-12-25 12:17:30.4910
353319583415721,
353319583415747,2022-10-12 11:55:34.5280
353319583415762,2022-11-15 19:35:15.1110
353319583415804,2022-12-06 07:30:02.9810
353319583415820,
353319583415861,2022-10-05 17:09:36.7440
353319583415887,2022-09-03 12:36:06.8310
353319583415903,2022-12-21 10:58:59.1690
353319583415929,2022-12-24 21:25:08.5380
353319583415945,2022-08-27 16:10:03.3990
353319583415960,
353319583415986,2022-11-29 13:43:48.2960
353319583416000,2022-09-21 16:29:12.7740
353319583416026,2022-11-02 17:02:09.1970
353319583416042,
353319583416067,2022-12-10 12:48:09.4000
353319583416083,2023-02-03 10:26:29.3430
353319583416109,
353319583416125,2022-12-06 13:53:09.1770
353319583416141,
353319583416166,
353319583416182,
353319583416208,2022-12-07 15:48:20.7130
353319583416224,2023-01-03 16:53:20.7840
353319583416240,
353319583416265,2022-12-08 20:00:44.0810
353319583416281,2022-12-24 21:28:28.4950
353319583416307,2023-02-13 19:53:14.6220
353319583416323,2022-12-06 13:01:10.4910
353319583416349,2023-01-04 11:49:19.6570
353319583416364,2023-01-13 11:35:38.9890
353319583416380,2022-12-10 10:17:39.3470
353319583416406,
353319583416422,2022-12-07 13:59:51.2940
353319583416448,2022-12-09 13:17:19.2970
353319583416463,
353319583416489,2022-12-13 17:58:28.8720
353319583416505,2022-12-10 11:13:28.1040
353319583416521,2023-01-12 12:09:26.3780
353319583416547,2023-01-11 17:43:19.9500
353319583416562,2022-12-13 17:35:49.6330
353319583416588,2022-12-23 12:24:19.7220
353319583416604,2023-02-03 09:15:37.6400
353319583416620,2022-12-07 14:55:48.8150
353319583416646,2023-01-24 15:01:48.2570
353319583416661,
353319583416687,
353319583416703,2023-01-23 15:47:08.7710
353319583416729,2022-12-09 10:41:41.1090
353319583416745,
353319583416760,
353319583416786,
353319583416802,2022-12-09 08:12:11.2620
353319583416828,
353319583416844,
353319583416869,2022-12-09 12:10:07.8430
353319583416885,
353319583416901,2022-12-28 14:17:10.6780
353319583416927,2022-12-21 12:20:50.7920
353319583416943,2022-12-09 12:59:29.3810
353319583416968,2023-01-04 18:34:14.5590
353319583416984,
353319583417008,
353319583417024,2023-01-08 16:16:04.2240
353319583417040,
353319583417065,2022-12-12 16:51:15.9220
353319583417081,
353319583417107,2022-12-09 19:28:51.2310
353319583417123,2022-12-19 05:32:06.7160
353319583417149,
353319583417164,
353319583417180,2023-01-03 09:59:00.6180
353319583417206,
353319583417222,
353319583417248,2022-12-25 19:06:07.2420
353319583417263,
353319583417289,2023-01-20 16:02:16.0170
353319583417305,2023-01-03 16:17:56.3870
353319583417321,
353319583417347,2022-12-02 14:40:37.2810
353319583417362,2023-02-02 15:17:44.5880
353319583417388,2023-02-05 11:46:34.8520
353319583417404,2022-12-10 12:22:16.9130
353319583417420,
353319583417446,
353319583417461,2023-01-31 14:24:21.5820
353319583417487,
353319583417503,
353319583417529,2022-12-14 16:07:16.3530
353319583417545,
353319583428120,
353319583428146,
353319583428161,
353319583428187,
353319583428203,2023-02-03 13:51:46.1300
353319583428229,
353319583428245,
353319583428260,2022-10-13 13:53:28.3520
353319583428302,
353319583428328,
353319583428344,2022-10-29 12:32:47.9700
353319583428369,
353319583428385,2022-10-28 16:32:25.3770
353319583428427,2022-09-24 11:44:39.0480
353319583428468,2023-01-11 16:53:51.5520
353319583428484,2023-01-26 10:05:03.8400
353319583428500,2022-12-13 10:22:10.5100
353319583428526,
353319583428542,
353319583428567,
353319583428583,2022-10-19 12:46:15.7200
353319583428609,
353319583428625,
353319583428641,2022-09-23 14:38:05.7040
353319583428666,
353319583428682,
353319583428708,2023-01-25 12:33:47.2800
353319583428724,
353319583428740,2023-01-17 07:31:22.8460
353319583428765,
353319583428781,2022-10-27 14:37:13.8920
353319583428807,
353319583428823,
353319583428849,2022-12-29 09:14:59.9650
353319583428864,
353319583428880,
353319583428906,
353319583428922,2023-01-04 14:58:03.1160
353319583428948,2022-11-15 11:28:09.6540
353319583428963,
353319583428989,
353319583429003,2023-02-10 05:38:31.1440
353319583429029,
353319583429045,
353319583429060,
353319583429086,2022-11-03 14:37:41.7280
353319583429102,
353319583429128,2022-11-26 10:56:06.5630
353319583429144,
353319583429169,2022-10-12 11:44:57.0650
353319583429185,
353319583429201,
353319583429227,
353319583429243,
353319583429268,
353319583429284,
353319583429300,2022-10-14 13:48:36.2860
353319583429326,2023-02-11 10:17:15.7650
353319583429342,
353319583429367,2022-10-13 18:00:01.8350
353319583429383,
353319583429409,
353319583429425,
353319583429466,2022-10-23 17:08:48.5920
353319583429482,
353319583429508,2022-12-06 18:22:40.3600
353319583429524,2022-12-20 16:07:12.0480
353319583429540,
353319583429565,
353319583429581,2022-10-29 09:02:04.2490
353319583429623,2022-12-24 21:19:40.8800
353319583429649,2022-11-25 11:04:07.9640
353319583429664,
353319583429680,2022-09-28 17:53:37.4920
353319583429706,
353319583429722,2022-09-20 13:34:29.3250
353319583429748,2022-10-06 12:50:51.1110
353319583429763,2022-10-19 11:14:04.6830
353319583429789,2023-01-21 11:18:00.9610
353319583429821,2022-10-21 20:00:27.6790
353319583429847,2023-01-06 15:57:54.7550
353319583429862,
353319583429888,2022-09-20 14:12:05.0040
353319583429904,2023-02-01 15:20:38.9370
353319583429920,2022-12-24 11:39:13.6700
353319583429946,2022-12-21 13:38:48.1310
353319583429961,2022-12-24 00:22:28.9870
353319583429987,2022-12-24 11:43:28.5670
353319583430001,2022-09-30 13:35:35.8080
353319583430027,
353319583430043,2023-01-12 21:51:00.4570
353319583430068,
353319583430084,2022-12-28 12:12:54.0160
353319583430100,2022-10-19 09:54:39.6350
353319583430167,
353319583430183,
353319583430209,2022-11-21 11:13:22.1370
353319583430225,
353319583430241,2022-12-23 15:37:47.9620
353319583430266,2022-12-30 14:51:27.9990
353319583430282,
353319583430308,
353319583430324,
353319583430340,
353319583430365,
353319583430381,2022-10-19 16:03:23.3910
353319583430407,2022-12-29 13:24:38.7380
353319583430449,
353319583430464,2022-10-22 21:51:17.7210
353319583430480,
353319583430506,2022-12-28 13:56:54.2800
353319583430522,
353319583430548,
353319583430563,2022-10-19 13:01:25.7960
353319583430589,2022-12-20 10:44:43.5770
353319583430605,2022-12-28 21:10:12.3860
353319583430621,2022-11-25 16:48:00.4040
353319583430647,
353319583430662,
353319583430688,2023-02-08 17:28:44.0290
353319583430704,
353319583430720,2022-09-26 17:45:04.8290
353319583430746,
353319583430761,2023-01-18 17:56:34.3360
353319583430787,2023-02-14 14:25:33.2010
353319583430803,
353319583430829,2022-10-20 19:53:51.1930
353319583430845,
353319583430860,
353319583430886,
353319583430902,2022-12-30 13:19:52.4270
353319583430928,2023-02-10 15:19:24.3540
353319583430944,2022-12-31 13:03:02.2490
353319583430969,2022-12-17 20:01:21.7150
353319583430985,2023-02-01 15:53:51.3870
353319583431009,
353319583431025,2022-09-30 11:16:34.1560
353319583431041,2023-02-04 12:26:58.1480
353319583431066,
353319583431082,2022-11-12 13:38:00.1330
353319583431108,2022-12-30 14:16:41.6170
353319583431124,
353319583431140,
353319583431181,
353319583431207,2023-02-02 11:40:51.7870
353319583431223,2023-02-05 15:05:33.2870
353319583431249,
353319583431264,
353319583431306,2023-02-11 15:20:27.6660
353319583431322,2023-02-03 19:33:22.6930
353319583431348,2023-01-13 15:58:39.4710
353319583431389,
353319583431405,
353319583431421,2022-12-30 14:26:41.1110
353319583431447,
353319583431462,
353319583431488,
353319583431504,
353319583431520,
353319583431561,
353319583431587,2022-10-21 17:16:48.4370
353319583431603,2022-10-27 06:20:55.9130
353319583431645,
353319583431660,2022-10-25 20:39:45.7710
353319583431728,2022-10-14 14:26:32.0110
353319583431744,
353319583431801,2022-09-30 13:36:24.4910
353319583431827,
353319583431843,
353319583431868,2022-09-24 11:05:13.2860
353319583431884,
353319583431926,
353319583431942,2022-10-24 12:43:12.2030
353319583431967,2022-10-28 15:28:34.1500
353319583432007,
353319583432049,
353319583432064,
353319583432080,
353319583432148,2023-02-01 14:13:06.3320
353319583432163,2023-02-02 17:43:19.1330
353319583432189,
353319583432205,
353319583432221,
353319583432247,
353319583432262,2022-12-11 19:58:03.2590
353319583432288,
353319583432304,
353319583432320,
353319583432346,
353319583432361,2022-12-20 15:39:20.3520
353319583432387,
353319583432403,2023-02-02 10:31:16.4150
353319583432429,2023-02-03 11:27:23.7930
353319583432445,2022-12-31 18:34:50.9630
353319583432460,
353319583432486,2023-02-02 22:04:45.1880
353319583432502,
353319583432528,2023-01-27 11:53:23.8200
353319583432544,2022-12-01 11:24:37.5620
353319583432569,2023-02-02 14:07:26.4330
353319583432585,
353319583432601,2023-02-02 13:24:46.9450
353319583432627,2023-01-06 17:21:15.2200
353319583432643,2023-02-02 14:42:17.6140
353319583432668,
353319583432684,
353319583432700,2022-12-14 17:45:47.0270
353319583432726,
353319583432742,
353319583432767,2023-01-30 19:46:54.2810
353319583432783,2023-01-05 13:23:07.4580
353319583432809,2023-02-02 15:49:33.6140
353319583432825,
353319583432841,2022-09-20 14:42:19.4430
353319583432866,
353319583432882,
353319583432908,
353319583432924,
353319583432940,
353319583432965,
353319583432981,2023-02-09 19:10:40.2190
353319583433005,
353319583433021,2022-11-01 13:40:30.8120
353319583433047,
353319583433062,
353319583433104,2023-01-31 16:12:43.4700
353319583433120,2023-02-09 15:25:30.6660
353319583433146,2022-12-09 16:17:18.6570
353319583433161,
353319583433187,2022-12-24 20:46:14.5280
353319583433203,2022-11-30 11:56:29.4030
353319583433229,
353319583433245,
353319583433260,
353319583433286,2022-12-02 13:26:22.6270
353319583433302,2022-12-23 23:54:42.7110
353319583433328,2022-12-02 19:32:13.6660
353319583433369,
353319583433385,
353319583433401,
353319583433443,2022-11-18 23:11:12.2280
353319583433468,2022-11-30 15:54:10.1500
353319583433484,
353319583433500,2022-12-12 17:22:53.4830
353319583433526,
353319583433542,
353319583433567,2022-11-26 13:47:24.6760
353319583433583,2022-11-29 15:48:14.5710
353319583433609,2022-11-25 15:41:46.3050
353319583433625,2022-11-30 13:53:07.7520
353319583433641,
353319583433666,
353319583433682,
353319583433708,2022-10-17 18:02:02.7520
353319583433724,
353319583433740,2022-10-28 08:39:00.6090
353319583433765,2022-11-15 17:18:45.6740
353319583433807,2022-12-24 20:41:02.7550
353319583433849,
353319583433864,2022-11-23 19:04:26.3730
353319583433880,2022-12-28 12:29:21.4220
353319583433906,
353319583433922,
353319583433948,
353319583433963,
353319583433989,
353319583434003,2022-12-09 14:16:58.4130
353319583434029,
353319583434060,2023-02-14 11:17:52.0790
353319583434086,
353319583434102,2022-11-26 17:20:38.1450
353319583434128,
353319583434144,
353319583434169,2022-09-21 15:00:36.2050
353319583434201,
353319583434227,
353319583434243,
353319583434268,
353319583434284,
353319583434300,
353319583434342,
353319583434367,2022-11-12 19:34:27.8730
353319583434383,
353319583434425,
353319583434441,2022-12-09 15:01:03.4930
353319583434466,
353319583434482,2023-02-11 15:23:31.7930
353319583434508,
353319583434524,
353319583434540,
353319583434565,
353319583434581,
353319583434623,2022-11-16 17:38:33.5520
353319583434649,2022-11-09 10:54:52.8920
353319583434664,2022-10-19 16:14:37.1570
353319583434680,
353319583434706,2022-11-25 13:52:06.2280
353319583434722,2023-01-12 16:37:26.1490
353319583434748,
353319583434763,2022-12-19 12:30:48.5150
353319583434789,2022-11-25 12:29:18.6140
353319583434805,2022-12-13 17:34:40.5460
353319583434821,2022-10-15 11:41:30.4790
353319583434847,
353319583434862,
353319583434888,
353319583434904,2022-11-16 17:50:53.2400
353319583434920,
353319583434946,
353319583434961,
353319583434987,
353319583435000,
353319583435026,2022-12-11 09:55:47.5300
353319583435042,2022-12-06 17:38:52.9000
353319583435067,2022-11-25 17:19:24.7390
353319583435083,
353319583435109,
353319583435125,2023-02-09 19:00:10.6230
353319583435141,2022-12-09 15:05:00.8470
353319583435166,
353319583435182,
353319583435208,
353319583435224,
353319583435240,
353319583435265,
353319583435281,
353319583435307,
353319583435323,
353319583435349,
353319583435364,2022-11-16 12:59:06.3220
353319583435380,
353319583435406,2022-11-30 17:10:28.0010
353319583435422,
353319583435448,2022-11-02 17:22:32.0420
353319583435463,
353319583435489,
353319583435505,
353319583435521,
353319583435547,2022-12-03 12:36:40.7490
353319583435562,
353319583435588,2022-12-09 13:06:29.6120
353319583435604,
353319583435620,2022-11-11 16:37:49.2870
353319583435661,2023-02-10 16:57:04.5860
353319583435687,2022-11-24 13:15:07.2760
353319583435703,2022-12-14 21:06:13.6840
353319583435729,
353319583435745,
353319583435786,
353319583435802,2022-11-02 16:28:07.4280
353319583435828,2023-01-27 11:39:50.1340
353319583435844,2022-11-30 16:03:48.2220
353319583435885,2022-12-22 19:30:41.9180
353319583435901,2022-10-26 18:33:23.5400
353319583435927,2023-01-24 16:22:02.2800
353319583435943,
353319583435968,
353319583435984,2022-12-09 13:35:44.2850
353319583436008,
353319583436024,
353319583436040,
353319583436065,2022-11-07 13:32:32.8440
353319583436081,
353319583436107,
353319583436123,2023-02-08 17:30:36.0170
353319583436149,2022-11-27 14:12:40.2010
353319583436164,
353319583436180,
353319583436206,2022-10-17 14:11:37.5310
353319583436222,
353319583436248,2022-10-27 12:46:45.6840
353319583436263,
353319583436289,2022-10-26 12:04:20.2470
353319583436305,2022-11-16 14:32:42.0630
353319583436321,
353319583436347,
353319583436362,
353319583436388,
353319583436404,
353319583436420,2023-01-13 08:38:18.6710
353319583436446,
353319583436461,
353319583436487,2023-01-07 15:53:24.5470
353319583436503,
353319583436529,
353319583436545,2022-10-17 08:12:00.1650
353319583436560,
353319583436586,
353319583436602,
353319583436628,
353319583436644,
353319583436669,
353319583436685,
353319583436701,
353319583436727,
353319583436743,
353319583436768,
353319583436784,
353319583436800,
353319583436826,
353319583436842,
353319583436867,
353319583436883,
353319583436909,
353319583436925,
353319583436941,
353319583436966,
353319583436982,
353319583437006,
353319583437022,
353319583437048,
353319583437063,
353319583437089,
353319583437105,
353319583437121,
353319583437147,
353319583437162,
353319583437188,
353319583437204,
353319583437220,
353319583437246,
353319583437261,
353319583437287,
353319583437303,
353319583437329,
353319583437345,
353319583437360,
353319583437386,
353319583437402,
353319583437428,
353319583437444,
353319583437469,
353319583437485,
353319583437501,
353319583437527,
353319583437543,
353319583437568,
353319583437584,
353319583437600,
353319583437626,
353319583437642,
353319583437667,
353319583437683,
353319583437709,
353319583437725,
353319583437741,
353319583437766,
353319583437782,
353319583437808,
353319583437824,
353319583437840,
353319583437865,
353319583437881,
353319583437907,
353319583437923,
353319583437949,
353319583437964,
353319583437980,
353319583438004,
353319583438020,
353319583438046,
353319583438061,
353319583438087,
353319583438103,
353319583438129,
353319583438145,
353319583438160,
353319583438186,
353319583438202,2022-08-29 18:19:53.6030
353319583438228,
353319583438244,
353319583438269,
353319583438285,
353319583438301,
353319583438327,
